goal,dimension,region_name,estimate,estimate_cat,a3_code
LSP,pressures,Tuvalu,-0.04342857142863309,  ,TUV
LSP,pressures,Ukraine,0.5368571428572302, ,UKR
LSP,pressures,United Arab Emirates,-0.33457142857146555,  ,ARE
LSP,pressures,United Kingdom,-0.09485714285717003,  ,GBR
LSP,pressures,United States,0.14057142857145466, ,USA
LSP,pressures,Uruguay,0.03485714285713643, ,URY
LSP,pressures,Vanuatu,0.15057142857146755, ,VUT
LSP,pressures,Venezuela,0.9051428571430936, ,VEN
LSP,pressures,Vietnam,-0.15971428571432986,  ,NA
LSP,pressures,Wake Island,-0.15542857142861188,  ,NA
LSP,pressures,Wallis and Futuna,-0.1634285714285931,  ,WLF
LSP,pressures,Western Sahara,0.04257142857142176, ,ESH
LSP,pressures,Yemen,0.4660000000000803, ,YEM
LSP,resilience,Albania,0.21514285714292142, ,ALB
LSP,resilience,Algeria,0.032857142857149066, ,DZA
LSP,resilience,American Samoa,0.17942857142861385, ,ASM
LSP,resilience,Amsterdam Island and Saint Paul Island,0.02000000000000684, ,NA
LSP,resilience,Andaman and Nicobar,0.06342857142859382, ,NA
LSP,resilience,Angola,-0.00485714285714006,  ,AGO
LSP,resilience,Anguilla,-0.5265714285715732,  ,AIA
LSP,resilience,Antigua and Barbuda,-0.34914285714295146,  ,ATG
LSP,resilience,Argentina,-0.14114285714289343,  ,ARG
LSP,resilience,Aruba,-0.08485714285717247,  ,ABW
LSP,resilience,Ascension,-0.13485714285718842,  ,NA
LSP,resilience,Australia,-0.057142857142886125,  ,AUS
LSP,resilience,Azores,0.08971428571430509, ,NA
LSP,resilience,Bahamas,-0.16371428571432145,  ,BHS
LSP,resilience,Bahrain,-0.07342857142855756,  ,BHR
LSP,resilience,Bangladesh,0.08828571428574164, ,BGD
LSP,resilience,Barbados,-0.04485714285718233,  ,BRB
LSP,resilience,Bassas da India,0.019714285714292828, ,NA
LSP,resilience,Belgium,-0.0531428571428813,  ,BEL
LSP,resilience,Belize,-0.14114285714289507,  ,BLZ
LSP,resilience,Benin,-0.026571428571438474,  ,BEN
LSP,resilience,Bermuda,-0.2168571428572072,  ,BMU
LSP,resilience,Bonaire,0.01828571428571336, ,BES
LSP,resilience,Bosnia and Herzegovina,0.1931428571428873, ,BIH
LSP,resilience,Bouvet Island,0.08542857142857002, ,BVT
LSP,resilience,Brazil,-0.23771428571433523,  ,BRA
LSP,resilience,British Indian Ocean Territory,-0.1345714285714705,  ,IOT
LSP,resilience,British Virgin Islands,-0.13457142857147544,  ,VGB
LSP,resilience,Brunei,-0.1442857142857495,  ,BRN
LSP,resilience,Bulgaria,-0.06314285714286377,  ,BGR
LSP,resilience,Cambodia,0.15171428571429568, ,KHM
LSP,resilience,Cameroon,-0.0557142857142945,  ,CMR
LSP,resilience,Canada,0.023999999999999844, ,CAN
LSP,resilience,Canary Islands,-0.12057142857147599,  ,NA
LSP,resilience,Cape Verde,2.857142857035201e-4, ,NA
LSP,resilience,Cayman Islands,-0.1748571428571993,  ,CYM
LSP,resilience,Chile,-0.1117142857143091,  ,CHL
LSP,resilience,China,0.12914285714288334, ,CHN
LSP,resilience,Christmas Island,-0.042285714285729435,  ,CXR
LSP,resilience,Clipperton Island,0.019714285714292828, ,NA
LSP,resilience,Cocos Islands,-0.042285714285729435,  ,CCK
LSP,resilience,Colombia,0.10314285714285688, ,COL
LSP,resilience,Comoro Islands,0.2651428571429116, ,COM
LSP,resilience,Cook Islands,0.523428571428705, ,COK
LSP,resilience,Costa Rica,0.07942857142859432, ,CRI
LSP,resilience,Croatia,0.019714285714284463, ,HRV
LSP,resilience,Crozet Islands,0.02000000000000684, ,NA
LSP,resilience,Cuba,0.13971428571431999, ,CUB
LSP,resilience,Curacao,0.01828571428571336, ,NA
LSP,resilience,Cyprus,-0.1374285714285997,  ,CYP
LSP,resilience,Democratic Republic of the Congo,0.18000000000003566, ,NA
LSP,resilience,Denmark,-0.12028571428575509,  ,DNK
LSP,resilience,Djibouti,-0.24228571428576606,  ,DJI
LSP,resilience,Dominica,-0.0740000000000216,  ,DMA
LSP,resilience,Dominican Republic,0.2197142857143228, ,DOM
LSP,resilience,East Timor,0.19200000000003592, ,TLS
LSP,resilience,Ecuador,0.22342857142860234, ,ECU
LSP,resilience,Egypt,-0.28914285714287863,  ,EGY
LSP,resilience,El Salvador,-0.07142857142859514,  ,SLV
LSP,resilience,Equatorial Guinea,-0.16228571428575592,  ,GNQ
LSP,resilience,Eritrea,-0.15714285714289494,  ,ERI
LSP,resilience,Estonia,0.18914285714288961, ,EST
LSP,resilience,Faeroe Islands,-0.052285714285744724,  ,NA
LSP,resilience,Falkland Islands,-0.13485714285718842,  ,FLK
LSP,resilience,Fiji,0.691428571428719, ,FJI
LSP,resilience,Finland,-0.08400000000002811,  ,FIN
LSP,resilience,France,-0.140000000000032,  ,FRA
LSP,resilience,French Guiana,0.10400000000001713, ,GUF
LSP,resilience,French Polynesia,0.009428571428565489, ,PYF
LSP,resilience,Gabon,-0.04628571428573519,  ,GAB
LSP,resilience,Gambia,-0.1840000000000531,  ,GMB
LSP,resilience,Georgia,0.4860000000000847, ,GEO
LSP,resilience,Germany,0.13828571428574896, ,DEU
LSP,resilience,Ghana,-0.10914285714288822,  ,GHA
LSP,resilience,Gibraltar,-0.1345714285714698,  ,GIB
LSP,resilience,Gilbert Islands (Kiribati),0.09000000000001061, ,NA
LSP,resilience,Glorioso Islands,0.019714285714292828, ,NA
LSP,resilience,Greece,-0.22085714285718872,  ,GRC
LSP,resilience,Greenland,0.01657142857141559, ,GRL
LSP,resilience,Grenada,-0.11400000000003128,  ,GRD
LSP,resilience,Guadeloupe and Martinique,0.0651428571428567, ,GLP
LSP,resilience,Guatemala,-0.04257142857144228,  ,GTM
LSP,resilience,Guernsey,-0.019428571428580583,  ,GGY
LSP,resilience,Guinea,0.33142857142864113, ,GIN
LSP,resilience,Guinea Bissau,-0.15171428571429746,  ,GNB
LSP,resilience,Guyana,0.003428571428575084, ,GUY
LSP,resilience,Haiti,0.00257142857142504, ,HTI
LSP,resilience,Heard and McDonald Islands,-0.08371428571432474,  ,HMD
LSP,resilience,Honduras,0.004571428571427381, ,HND
LSP,resilience,Howland Island and Baker Island,0.1620000000000303, ,NA
LSP,resilience,Iceland,0.048571428571426496, ,ISL
LSP,resilience,Ile Europa,0.019714285714292828, ,NA
LSP,resilience,Ile Tromelin,0.019714285714292828, ,NA
LSP,resilience,India,0.09600000000003396, ,IND
LSP,resilience,Indonesia,0.267714285714338, ,IDN
LSP,resilience,Iran,0.3100000000000551, ,IRN
LSP,resilience,Iraq,-0.1031428571429025,  ,IRQ
LSP,resilience,Ireland,0.06942857142859192, ,IRL
LSP,resilience,Israel,0.12657142857144618, ,ISR
LSP,resilience,Italy,-0.05514285714287326,  ,ITA
LSP,resilience,Ivory Coast,0.654857142857275, ,NA
LSP,resilience,Jamaica,0.11200000000000737, ,JAM
LSP,resilience,Jan Mayen,0.08542857142857002, ,SJM
LSP,resilience,Japan,0.1757142857143139, ,JPN
LSP,resilience,Jarvis Island,0.1620000000000303, ,NA
LSP,resilience,Jersey,-0.019428571428580583,  ,JEY
LSP,resilience,Johnston Atoll,0.1620000000000303, ,NA
LSP,resilience,Jordan,0.015142857142860728, ,JOR
LSP,resilience,Juan de Nova Island,0.019714285714292828, ,NA
LSP,resilience,Kenya,0.12428571428574953, ,KEN
LSP,resilience,Kerguelen Islands,0.02000000000000684, ,NA
LSP,resilience,Kuwait,-0.38228571428577335,  ,KWT
LSP,resilience,Latvia,0.2031428571429039, ,LVA
LSP,resilience,Lebanon,-0.15628571428574536,  ,LBN
LSP,resilience,Liberia,0.0039999999999976565, ,LBR
LSP,resilience,Libya,-0.7534285714286959,  ,LBY
LSP,resilience,Line Islands (Kiribati),0.09000000000001061, ,KIR
LSP,resilience,Lithuania,0.2362857142857553, ,LTU
LSP,resilience,Macquarie Island,-0.08371428571432474,  ,NA
LSP,resilience,Madagascar,0.017714285714288267, ,MDG
LSP,resilience,Madeira,0.08971428571430509, ,NA
LSP,resilience,Malaysia,0.11685714285717197, ,MYS
LSP,resilience,Maldives,0.13428571428577077, ,MDV
LSP,resilience,Malta,-0.12342857142859437,  ,MLT
LSP,resilience,Marshall Islands,-0.04542857142858858,  ,MHL
LSP,resilience,Mauritania,-2.8571428572028967e-4,  ,MRT
LSP,resilience,Mauritius,0.06399999999999291, ,MUS
LSP,resilience,Mayotte,0.009714285714288269, ,MYT
LSP,resilience,Mexico,-0.06628571428574077,  ,MEX
LSP,resilience,Micronesia,0.178000000000046, ,FSM
LSP,resilience,Monaco,0.026000000000013453, ,MCO
LSP,resilience,Montenegro,0.022285714285709156, ,MNE
LSP,resilience,Montserrat,-0.13457142857147544,  ,MSR
LSP,resilience,Morocco,0.04600000000002471, ,MAR
LSP,resilience,Mozambique,-0.3508571428572166,  ,MOZ
LSP,resilience,Myanmar,0.678285714285832, ,MMR
LSP,resilience,Namibia,0.001999999999990478, ,NAM
LSP,resilience,Nauru,-0.6725714285715878,  ,NRU
LSP,resilience,Netherlands,-2.8571428573484324e-4,  ,NLD
LSP,resilience,New Caledonia,0.01028571428571369, ,NCL
LSP,resilience,New Zealand,0.0791428571428569, ,NZL
LSP,resilience,Nicaragua,0.08657142857143159, ,NIC
LSP,resilience,Nigeria,0.07657142857143873, ,NGA
LSP,resilience,Niue,-0.018571428571428645,  ,NIU
LSP,resilience,Norfolk Island,-0.042285714285729435,  ,NFK
LSP,resilience,North Korea,-0.12342857142860626,  ,PRK
LSP,resilience,Northern Mariana Islands and Guam,0.17085714285716982, ,GUM
LSP,resilience,Northern Saint-Martin,0.009428571428575307, ,NA
LSP,resilience,Norway,0.05371428571427951, ,NOR
LSP,resilience,Oecussi Ambeno,0.18057142857146177, ,NA
LSP,resilience,Oman,0.03542857142860595, ,OMN
LSP,resilience,Pakistan,0.1762857142857699, ,PAK
LSP,resilience,Palau,-0.13371428571432123,  ,PLW
LSP,resilience,Palmyra Atoll,0.1620000000000303, ,NA
LSP,resilience,Panama,0.12200000000002266, ,PAN
LSP,resilience,Papua New Guinea,0.14742857142859506, ,PNG
LSP,resilience,Peru,0.040000000000002006, ,PER
LSP,resilience,Philippines,0.3557142857143378, ,PHL
LSP,resilience,Phoenix Islands (Kiribati),0.09000000000001061, ,NA
LSP,resilience,Pitcairn,-0.13485714285717848,  ,PCN
LSP,resilience,Poland,0.0428571428571321, ,POL
LSP,resilience,Portugal,0.10114285714287855, ,PRT
LSP,resilience,Prince Edward Islands,-0.15514285714289286,  ,NA
LSP,resilience,Puerto Rico and Virgin Islands of the United States,-0.011428571428585365,  ,PRI
LSP,resilience,Qatar,-0.06828571428572519,  ,QAT
LSP,resilience,R_union,0.007428571428568643, ,NA
LSP,resilience,Republique du Congo,0.004571428571432239, ,COD
LSP,resilience,Romania,0.07742857142859615, ,ROU
LSP,resilience,Russia,0.04800000000000757, ,RUS
LSP,resilience,Saba,0.01828571428571336, ,NA
LSP,resilience,Saint Helena,-0.13485714285718842,  ,SHN
LSP,resilience,Saint Kitts and Nevis,-0.5077142857144171,  ,KNA
LSP,resilience,Saint Lucia,-0.38657142857152305,  ,LCA
LSP,resilience,Saint Pierre and Miquelon,0.009428571428573262, ,SPM
LSP,resilience,Saint Vincent and the Grenadines,-0.21457142857148795,  ,VCT
LSP,resilience,Samoa,0.28171428571435314, ,WSM
LSP,resilience,Sao Tome and Principe,0.07857142857143863, ,STP
LSP,resilience,Saudi Arabia,0.07257142857147375, ,SAU
LSP,resilience,Senegal,0.38142857142863273, ,SEN
LSP,resilience,Seychelles,0.11914285714287891, ,SYC
LSP,resilience,Sierra Leone,0.02142857142857777, ,SLE
LSP,resilience,Singapore,0.13800000000001816, ,SGP
LSP,resilience,Sint Eustatius,0.01828571428571336, ,NA
LSP,resilience,Sint Maarten,0.01828571428571336, ,SXM
LSP,resilience,Slovenia,-0.07914285714288136,  ,SVN
LSP,resilience,Solomon Islands,0.14200000000002508, ,SLB
LSP,resilience,Somalia,0.18085714285717525, ,SOM
LSP,resilience,South Africa,-0.10685714285717778,  ,ZAF
LSP,resilience,South Georgia and the South Sandwich Islands,-0.2694285714286543,  ,SGS
LSP,resilience,South Korea,-0.04285714285715861,  ,KOR
LSP,resilience,Spain,-0.1177142857143223,  ,ESP
LSP,resilience,Sri Lanka,0.23571428571433362, ,LKA
LSP,resilience,Sudan,-0.0031428571428617773,  ,SDN
LSP,resilience,Suriname,-0.030857142857165704,  ,SUR
LSP,resilience,Sweden,-0.06600000000004043,  ,SWE
LSP,resilience,Syria,-0.9268571428572832,  ,SYR
LSP,resilience,Taiwan,0.11028571428573639, ,TWN
LSP,resilience,Tanzania,-0.1080000000000167,  ,TZA
LSP,resilience,Thailand,0.034285714285697634, ,THA
LSP,resilience,Togo,0.14742857142861482, ,TGO
LSP,resilience,Tokelau,0.1922857142857551, ,TKL
LSP,resilience,Tonga,0.0888571428571578, ,TON
LSP,resilience,Trinidad and Tobago,-0.04771428571430967,  ,TTO
LSP,resilience,Tristan da Cunha,-0.13485714285718842,  ,NA
LSP,resilience,Tunisia,0.03885714285715762, ,TUN
LSP,resilience,Turkey,-0.1551428571428997,  ,TUR
LSP,resilience,Turks and Caicos Islands,-0.13457142857147544,  ,TCA
LSP,resilience,Tuvalu,0.03371428571433832, ,TUV
LSP,resilience,Ukraine,-0.31371428571435356,  ,UKR
LSP,resilience,United Arab Emirates,0.3125714285714683, ,ARE
LSP,resilience,United Kingdom,0.14914285714289208, ,GBR
LSP,resilience,United States,-0.006857142857152775,  ,USA
LSP,resilience,Uruguay,0.024285714285724416, ,URY
LSP,resilience,Vanuatu,-0.1748571428571974,  ,VUT
LSP,resilience,Venezuela,-0.8680000000002465,  ,VEN
LSP,resilience,Vietnam,0.16428571428574118, ,NA
LSP,resilience,Wake Island,0.1620000000000303, ,NA
LSP,resilience,Wallis and Futuna,0.009428571428565489, ,WLF
LSP,resilience,Western Sahara,0.027428571428592976, ,ESH
LSP,resilience,Yemen,-0.3188571428572064,  ,YEM
LSP,score,Albania,-0.9828571428572552,  ,ALB
LSP,score,Algeria,-2.857142857148118e-4,  ,DZA
LSP,score,American Samoa,0.04685714285715493, ,ASM
LSP,score,Amsterdam Island and Saint Paul Island,0,,NA
LSP,score,Andaman and Nicobar,0.0011428571428577887, ,NA
LSP,score,Angola,-0.012857142857146519,  ,AGO
LSP,score,Anguilla,0,,AIA
LSP,score,Antigua and Barbuda,-0.0914285714285982,  ,ATG
LSP,score,Argentina,0.160000000000023, ,ARG
LSP,score,Aruba,0,,ABW
LSP,score,Ascension,8.082857142858368, ,NA
LSP,score,Australia,0,,AUS
LSP,score,Azores,-1.379428571428852,  ,NA
LSP,score,Bahamas,-0.08485714285715089,  ,BHS
LSP,score,Bahrain,0,,BHR
LSP,score,Bangladesh,-0.2440000000000208,  ,BGD
LSP,score,Barbados,-0.0028571428571445272,  ,BRB
LSP,score,Bassas da India,0,,NA
LSP,score,Belgium,0,,BEL
LSP,score,Belize,0,,BLZ
LSP,score,Benin,0,,BEN
LSP,score,Bermuda,-0.024285714285722352,  ,BMU
LSP,score,Bonaire,-0.004285714285720396,  ,BES
LSP,score,Bosnia and Herzegovina,0.008000000000000814, ,BIH
LSP,score,Bouvet Island,0,,BVT
LSP,score,Brazil,0,,BRA
LSP,score,British Indian Ocean Territory,0,,IOT
LSP,score,British Virgin Islands,-0.008000000000002916,  ,VGB
LSP,score,Brunei,-0.01085714285714455,  ,BRN
LSP,score,Bulgaria,0,,BGR
LSP,score,Cambodia,0.028285714285720614, ,KHM
LSP,score,Cameroon,-2.764000000000426,  ,CMR
LSP,score,Canada,0.6817142857144547, ,CAN
LSP,score,Canary Islands,1.0262857142858641, ,NA
LSP,score,Cape Verde,0.01199999999999681, ,NA
LSP,score,Cayman Islands,0.04285714285712228, ,CYM
LSP,score,Chile,0.04714285714285949, ,CHL
LSP,score,China,0.2571428571428604, ,CHN
LSP,score,Christmas Island,-0.007714285714292496,  ,CXR
LSP,score,Clipperton Island,0,,NA
LSP,score,Cocos Islands,0,,CCK
LSP,score,Colombia,0.33971428571427464, ,COL
LSP,score,Comoro Islands,-1.9424856507291934e-17,  ,COM
LSP,score,Cook Islands,-1.9424856507291934e-17,  ,COK
LSP,score,Costa Rica,0.027714285714294035, ,CRI
LSP,score,Croatia,9.289999999999422, ,HRV
LSP,score,Crozet Islands,0,,NA
LSP,score,Cuba,0,,CUB
LSP,score,Curacao,3.2588571428563617, ,NA
LSP,score,Cyprus,-0.01171428571428895,  ,CYP
LSP,score,Democratic Republic of the Congo,0.02971428571429103, ,NA
LSP,score,Denmark,0,,DNK
LSP,score,Djibouti,0,,DJI
LSP,score,Dominica,-0.0037142857142866506,  ,DMA
LSP,score,Dominican Republic,0,,DOM
LSP,score,East Timor,0.02428571428571443, ,TLS
LSP,score,Ecuador,0,,ECU
LSP,score,Egypt,-0.4094285714286154,  ,EGY
LSP,score,El Salvador,0,,SLV
LSP,score,Equatorial Guinea,-0.05200000000001343,  ,GNQ
LSP,score,Eritrea,0,,ERI
LSP,score,Estonia,0,,EST
LSP,score,Faeroe Islands,-0.6242857142858776,  ,NA
LSP,score,Falkland Islands,-0.002285714285715198,  ,FLK
LSP,score,Fiji,0.1537142857143171, ,FJI
LSP,score,Finland,-0.3665714285715028,  ,FIN
LSP,score,France,0,,FRA
LSP,score,French Guiana,0,,GUF
LSP,score,French Polynesia,0,,PYF
LSP,score,Gabon,-0.016857142857155002,  ,GAB
LSP,score,Gambia,-0.02714285714286588,  ,GMB
LSP,score,Georgia,0.032857142857145014, ,GEO
LSP,score,Germany,0,,DEU
LSP,score,Ghana,-1.5539885205833547e-16,  ,GHA
LSP,score,Gibraltar,0,,GIB
LSP,score,Gilbert Islands (Kiribati),0,,NA
LSP,score,Global average,0.15114285714288625, ,NA
LSP,score,Glorioso Islands,0,,NA
LSP,score,Greece,-0.1194285714285871,  ,GRC
LSP,score,Greenland,-9.94552653173347e-15,  ,GRL
LSP,score,Grenada,-0.17942857142856156,  ,GRD
LSP,score,Guadeloupe and Martinique,0,,GLP
LSP,score,Guatemala,-0.03457142857144037,  ,GTM
LSP,score,Guernsey,4.508571428572433, ,GGY
LSP,score,Guinea,0.07171428571430043, ,GIN
LSP,score,Guinea Bissau,0,,GNB
LSP,score,Guyana,-1.4777142857146157,  ,GUY
LSP,score,Haiti,0.2940000000000445, ,HTI
LSP,score,Heard and McDonald Islands,0,,HMD
LSP,score,Honduras,1.8571428571427382, ,HND
LSP,score,Howland Island and Baker Island,0,,NA
LSP,score,Iceland,-0.002000000000008183,  ,ISL
LSP,score,Ile Europa,0,,NA
LSP,score,Ile Tromelin,0,,NA
LSP,score,India,0.006000000000000732, ,IND
LSP,score,Indonesia,-0.8388571428573288,  ,IDN
LSP,score,Iran,0.05742857142857492, ,IRN
LSP,score,Iraq,0,,IRQ
LSP,score,Ireland,-4.972763265866735e-15,  ,IRL
LSP,score,Israel,0.002857142857143181, ,ISR
LSP,score,Italy,0,,ITA
LSP,score,Ivory Coast,0.03228571428571969, ,NA
LSP,score,Jamaica,-0.0380000000000045,  ,JAM
LSP,score,Jan Mayen,0,,SJM
LSP,score,Japan,0,,JPN
LSP,score,Jarvis Island,0,,NA
LSP,score,Jersey,-0.018857142857144803,  ,JEY
LSP,score,Johnston Atoll,0,,NA
LSP,score,Jordan,0,,JOR
LSP,score,Juan de Nova Island,0,,NA
LSP,score,Kenya,0.0042857142857122745, ,KEN
LSP,score,Kerguelen Islands,0,,NA
LSP,score,Kuwait,-4.260285714286369,  ,KWT
LSP,score,Latvia,0,,LVA
LSP,score,Lebanon,-0.002571428571429437,  ,LBN
LSP,score,Liberia,-0.008857142857148458,  ,LBR
LSP,score,Libya,0,,LBY
LSP,score,Line Islands (Kiribati),0,,KIR
LSP,score,Lithuania,0,,LTU
LSP,score,Macquarie Island,0,,NA
LSP,score,Madagascar,-0.06628571428558987,  ,MDG
LSP,score,Madeira,0,,NA
LSP,score,Malaysia,0.004000000000001092, ,MYS
LSP,score,Maldives,-0.2282857142857337,  ,MDV
LSP,score,Malta,1.4334285714289543, ,MLT
LSP,score,Marshall Islands,-0.3120000000001029,  ,MHL
LSP,score,Mauritania,0,,MRT
LSP,score,Mauritius,-0.16742857142860645,  ,MUS
LSP,score,Mayotte,-4.972763265866735e-15,  ,MYT
LSP,score,Mexico,0.18514285714290163, ,MEX
LSP,score,Micronesia,0.003142857142857771, ,FSM
LSP,score,Monaco,-3.3417142857151516,  ,MCO
LSP,score,Montenegro,0.10714285714283839, ,MNE
LSP,score,Montserrat,0,,MSR
LSP,score,Morocco,-1.7702857142862876,  ,MAR
LSP,score,Mozambique,-1.2945714285717715,  ,MOZ
LSP,score,Myanmar,0.28314285714293486, ,MMR
LSP,score,Namibia,0,,NAM
LSP,score,Nauru,0,,NRU
LSP,score,Netherlands,0,,NLD
LSP,score,New Caledonia,5.5508571428581766, ,NCL
LSP,score,New Zealand,0.1742857142857393, ,NZL
LSP,score,Nicaragua,0,,NIC
LSP,score,Nigeria,-0.11057142857144096,  ,NGA
LSP,score,Niue,0.0022857142857130824, ,NIU
LSP,score,Norfolk Island,0,,NFK
LSP,score,North Korea,-4.8562141268229835e-18,  ,PRK
LSP,score,Northern Mariana Islands and Guam,-1.5848571428570415,  ,GUM
LSP,score,Northern Saint-Martin,0,,NA
LSP,score,Norway,0.011142857142836728, ,NOR
LSP,score,Oecussi Ambeno,0.027428571428575042, ,NA
LSP,score,Oman,0.006285714285711932, ,OMN
LSP,score,Pakistan,0.020000000000005434, ,PAK
LSP,score,Palau,-0.00400000000000195,  ,PLW
LSP,score,Palmyra Atoll,0,,NA
LSP,score,Panama,0.008571428571430144, ,PAN
LSP,score,Papua New Guinea,0.006857142857143501, ,PNG
LSP,score,Peru,-2.79885714285733,  ,PER
LSP,score,Philippines,0.2902857142857864, ,PHL
LSP,score,Phoenix Islands (Kiribati),0,,NA
LSP,score,Pitcairn,16.24714285714706, ,PCN
LSP,score,Poland,0,,POL
LSP,score,Portugal,0,,PRT
LSP,score,Prince Edward Islands,6.318571428571037, ,NA
LSP,score,Puerto Rico and Virgin Islands of the United States,-0.06257142857144608,  ,PRI
LSP,score,Qatar,0,,QAT
LSP,score,R_union,-5.714285714285959e-4,  ,NA
LSP,score,Republique du Congo,0.0037142857142830827, ,COD
LSP,score,Romania,0,,ROU
LSP,score,Russia,5.714285714170256e-4, ,RUS
LSP,score,Saba,-0.0017142857142928897,  ,NA
LSP,score,Saint Helena,0,,SHN
LSP,score,Saint Kitts and Nevis,0,,KNA
LSP,score,Saint Lucia,-0.02857142857143662,  ,LCA
LSP,score,Saint Pierre and Miquelon,-7.565804225239529e-16,  ,SPM
LSP,score,Saint Vincent and the Grenadines,-0.02114285714286583,  ,VCT
LSP,score,Samoa,0,,WSM
LSP,score,Sao Tome and Principe,0.007999999999998947, ,STP
LSP,score,Saudi Arabia,-0.0031428571428559304,  ,SAU
LSP,score,Senegal,0.09457142857144174, ,SEN
LSP,score,Seychelles,0.01657142857142892, ,SYC
LSP,score,Sierra Leone,-0.11742857142860195,  ,SLE
LSP,score,Singapore,-7.769942602916774e-17,  ,SGP
LSP,score,Sint Eustatius,-0.005428571428578354,  ,NA
LSP,score,Sint Maarten,-2.5260000000003875,  ,SXM
LSP,score,Slovenia,0,,SVN
LSP,score,Solomon Islands,0.0074285714285720564, ,SLB
LSP,score,Somalia,0,,SOM
LSP,score,South Africa,-0.025142857142859812,  ,ZAF
LSP,score,South Georgia and the South Sandwich Islands,0,,SGS
LSP,score,South Korea,-0.513428571428467,  ,KOR
LSP,score,Spain,1.8877142857145681, ,ESP
LSP,score,Sri Lanka,-0.1140000000000391,  ,LKA
LSP,score,Sudan,0,,SDN
LSP,score,Suriname,0,,SUR
LSP,score,Sweden,0.9828571428573446, ,SWE
LSP,score,Syria,0,,SYR
LSP,score,Taiwan,-0.0548571428571265,  ,TWN
LSP,score,Tanzania,0,,TZA
LSP,score,Thailand,-0.2274285714285609,  ,THA
LSP,score,Togo,0,,TGO
LSP,score,Tokelau,0,,TKL
LSP,score,Tonga,8.571428571426795e-4, ,TON
LSP,score,Trinidad and Tobago,-0.002571428571428606,  ,TTO
LSP,score,Tristan da Cunha,0,,NA
LSP,score,Tunisia,-1.486571428572004,  ,TUN
LSP,score,Turkey,-0.005142857142858603,  ,TUR
LSP,score,Turks and Caicos Islands,-0.03800000000001262,  ,TCA
LSP,score,Tuvalu,8.571428571434724e-4, ,TUV
LSP,score,Ukraine,-0.06971428571429925,  ,UKR
LSP,score,United Arab Emirates,1.310285714286085, ,ARE
LSP,score,United Kingdom,0,,GBR
LSP,score,United States,-0.32371428571433397,  ,USA
LSP,score,Uruguay,-1.491828979760021e-14,  ,URY
LSP,score,Vanuatu,-1.5539885205833547e-16,  ,VUT
LSP,score,Venezuela,-0.23857142857150154,  ,VEN
LSP,score,Vietnam,0.08971428571428466, ,NA
LSP,score,Wake Island,0,,NA
LSP,score,Wallis and Futuna,0,,WLF
LSP,score,Western Sahara,-0.00171428571428482,  ,ESH
LSP,score,Yemen,0,,YEM
LSP,status,Albania,0.05857142857142352, ,ALB
LSP,status,Algeria,0,,DZA
LSP,status,American Samoa,-9.94552653173347e-15,  ,ASM
LSP,status,Amsterdam Island and Saint Paul Island,0,,NA
LSP,status,Andaman and Nicobar,-2.4863816329333675e-15,  ,NA
LSP,status,Angola,-1.2431908164666838e-15,  ,AGO
LSP,status,Anguilla,0,,AIA
LSP,status,Antigua and Barbuda,-4.972763265866735e-15,  ,ATG
LSP,status,Argentina,0.31771428571433263, ,ARG
LSP,status,Aruba,0,,ABW
LSP,status,Ascension,5.574857142857991, ,NA
LSP,status,Australia,0,,AUS
LSP,status,Azores,-9.94552653173347e-15,  ,NA
LSP,status,Bahamas,0,,BHS
LSP,status,Bahrain,0,,BHR
LSP,status,Bangladesh,-4.972763265866735e-15,  ,BGD
LSP,status,Barbados,-1.2431908164666838e-15,  ,BRB
LSP,status,Bassas da India,0,,NA
LSP,status,Belgium,0,,BEL
LSP,status,Belize,0,,BLZ
LSP,status,Benin,0,,BEN
LSP,status,Bermuda,-2.4863816329333675e-15,  ,BMU
LSP,status,Bonaire,-4.972763265866735e-15,  ,BES
LSP,status,Bosnia and Herzegovina,-1.2431908164666838e-15,  ,BIH
LSP,status,Bouvet Island,0,,BVT
LSP,status,Brazil,0,,BRA
LSP,status,British Indian Ocean Territory,0,,IOT
LSP,status,British Virgin Islands,-1.864786224700026e-15,  ,VGB
LSP,status,Brunei,-2.4863816329333675e-15,  ,BRN
LSP,status,Bulgaria,0,,BGR
LSP,status,Cambodia,0,,KHM
LSP,status,Cameroon,-4.972763265866735e-15,  ,CMR
LSP,status,Canada,0.5588571428572581, ,CAN
LSP,status,Canary Islands,2.0525714285717394, ,NA
LSP,status,Cape Verde,0.01285714285714195, ,NA
LSP,status,Cayman Islands,0.06571428571427766, ,CYM
LSP,status,Chile,0.09628571428573703, ,CHL
LSP,status,China,0.2054285714285815, ,CHN
LSP,status,Christmas Island,-2.4863816329333675e-15,  ,CXR
LSP,status,Clipperton Island,0,,NA
LSP,status,Cocos Islands,0,,CCK
LSP,status,Colombia,0.7297142857143398, ,COL
LSP,status,Comoro Islands,-1.9424856507291934e-17,  ,COM
LSP,status,Cook Islands,0,,COK
LSP,status,Costa Rica,0.004285714285708519, ,CRI
LSP,status,Croatia,9.404285714285132, ,HRV
LSP,status,Crozet Islands,0,,NA
LSP,status,Cuba,0,,CUB
LSP,status,Curacao,3.0757142857140973, ,NA
LSP,status,Cyprus,-1.2431908164666838e-15,  ,CYP
LSP,status,Democratic Republic of the Congo,-4.972763265866735e-15,  ,NA
